Product Title,Product ID,Main Category,Subcategory,Colors,Patterns,Season,Brands,Gender,Hue,Saturation,Value
Skirts_Denim_Blue,recGf6FOJbZvVOTLV,Skirts,Denim,Blue,Single-coloured,"Summer, Spring",ZARA,Women,100.0,33.0,46.0
Tops_Tops_White,recArT00IVe4tn8LL,Tops,Tops,White,Single-coloured,Summer,ZARA,Women,20.0,45.0,17.0
Tops_Tops_White,recVou0u8NlEo4cRk,Tops,Tops,White,Single-coloured,"Spring, Summer",Urban Classics,Women,0.0,0.0,136.0
Tops_Blouses_Brown,recP4kw7u7tcL7wxX,Tops,Blouses,Brown,Single-coloured,"Spring, Autumn, Winter",My Jewellery,Women,8.0,71.0,43.0
Tops_Blouses_Purple,rec29431EKqkACjkS,Tops,Blouses,Purple,Floral,"Spring, Summer",ba&sh,Women,140.0,74.0,89.0
Tops_T-shirt_White,recWZvlskvyZss3Wp,Tops,T-shirt,White,Single-coloured,"Spring, Summer",Urban Classics,Women,0.0,0.0,138.0
Tops_Tops_Black,recrLohBCvaNWn8P4,Tops,Tops,Black,Single-coloured,"Spring, Summer",Weekday,Women,150.0,20.0,13.0
Tops_Blouses_Orange,recJnyyTZsj3D99E7,Tops,Blouses,Orange,Single-coloured,"Spring, Summer",ONLY,Women,8.0,202.0,125.0
Tops_Sweaters_Pink,recJ37WBsqKIyIJO8,Tops,Sweaters,Pink,Single-coloured,Winter,American Vintage,Women,169.0,153.0,130.0
Tops_Tops_Blue,receoVGRMphFxlxEs,Tops,Tops,Blue,Floral,Summer,Hollister,Women,113.0,9.0,112.0
Tops_Cardigans_Green,recrwx14FIR5H7hEa,Tops,Cardigans,Green,Single-coloured,"Winter, Autumn",Scotch & Soda,Women,74.0,32.0,87.0
Tops_Sweaters_Blue,rec1SYxyfoZx6gVx7,Tops,Sweaters,Blue,Single-coloured,"Winter, Autumn",Ted Baker,Women,104.0,39.0,125.0
Tops_Hoodie_Black,recVRZyvE3Rh3udhA,Tops,Hoodie,Black,Single-coloured,"Winter, Autumn",COS,Women,0.0,0.0,11.0
Tops_Hoodie_Grey,recRGMMLsbCoQQiW8,Tops,Hoodie,Grey,Single-coloured,"Winter, Autumn",Cotton:On,Women,30.0,9.0,57.0
Tops_T-shirt_Black,recifFGpcPqFwUI9y,Tops,T-shirt,Black,Animal print,"Spring, Summer",Mister Tee,Any,15.0,35.0,29.0
Tops_Tops_White,reciCyBCwr0gCAu2t,Tops,Tops,White,Single-coloured,"Winter, Autumn",Marc Cain,Women,120.0,3.0,83.0
Tops_Shirts_Blue,recQwa6WNQ5q29xxD,Tops,Shirts,Blue,Pinstripe,"Spring, Summer, Autumn",Polo Ralph Lauren,Any,111.0,27.0,67.0
"Tops_T-shirt_Black, White",rec2NdAHT7r3nZs9n,Tops,T-shirt,"Black, White",Horizontal stripes,Autumn,H&M,Women,20.0,14.0,56.0
Tops_Sweaters_Grey,recZtvbReckYOISmU,Tops,Sweaters,Grey,Single-coloured,"Autumn, Spring",H&M,Women,0.0,0.0,41.0
Tops_Vests_Beige,rec6n1qkqsUGw1ZFj,Tops,Vests,Beige,Single-coloured,"Autumn, Winter",Mango,Women,14.0,80.0,64.0
Tops_Sweaters_Orange,rec3kXtymUC11XxEQ,Tops,Sweaters,Orange,Single-coloured,Winter,Monki,Women,9.0,190.0,47.0
Tops_Blouses_White,recSH51j1hhWTe0z8,Tops,Blouses,White,Single-coloured,"Autumn, Winter",IKKS,Women,15.0,9.0,57.0
Tops_Tops_Brown,recK5FAvQKxkIw24W,Tops,Tops,Brown,Single-coloured,Summer,Arket,Women,0.0,91.0,14.0
Tops_Tops_Black,recR2c1LoBuqviaHg,Tops,Tops,Black,Single-coloured,Summer,Edited,Women,30.0,64.0,4.0
Tops_Blouses_Black,recGNI75wgw7hcOEm,Tops,Blouses,Black,Single-coloured,Summer,H&M,Women,0.0,20.0,13.0
Tops_Tops_Silver,recYGRoEPirWxqpyu,Tops,Tops,Silver,Single-coloured,Summer,Calvin Klein,Women,150.0,8.0,34.0
Tops_Tops_Orange,recFwlquV60r6nxPm,Tops,Tops,Orange,Single-coloured,Summer,Hunkemoller,Women,16.0,139.0,46.0
Tops_T-shirt_White,rec6pxg6qUN6poViK,Tops,T-shirt,White,Single-coloured,"Spring, Summer",Armed Angels,Women,120.0,4.0,60.0
Tops_Blouses_White,recTMKrLcnbnINTfl,Tops,Blouses,White,Single-coloured,"Winter, Autumn, Spring",Mango,Women,120.0,3.0,98.0
Tops_Sweaters_Pink,recZ6CmsO7Bb2FMyI,Tops,Sweaters,Pink,Single-coloured,Winter,Replay,Women,173.0,20.0,113.0
Tops_Tops_White,reckOLXQkjX0w2xN0,Tops,Tops,White,Single-coloured,Summer,Anine Bing,Women,0.0,0.0,76.0
Tops_Tops_White,recqV1a7FISYxEbC4,Tops,Tops,White,Single-coloured,Summer,Cider,Women,0.0,0.0,43.0
"Tops_Blouses_Orange, Purple, White",recq4fpfeGW7649lY,Tops,Blouses,"Orange, Purple, White",Floral,"Summer, Spring",&Other Stories,Women,13.0,40.0,57.0
Tops_Cardigans_White,recxuwgihTOyE8ZT0,Tops,Cardigans,White,Single-coloured,"Winter, Autumn, Spring, Summer",Cider,Women,45.0,10.0,49.0
Tops_Tops_Orange,recJOcEBZ6ahuUZQD,Tops,Tops,Orange,Single-coloured,Summer,Arket,Women,8.0,80.0,35.0
Tops_Cardigans_Green,recyOiP99wfFWD6ak,Tops,Cardigans,Green,Single-coloured,"Winter, Autumn",Vero Moda,Women,78.0,208.0,92.0
Tops_Sweaters_Beige,recUXL1u2sGFDNzdF,Tops,Sweaters,Beige,Single-coloured,"Autumn, Winter",Brax,Men,15.0,36.0,99.0
Tops_Shirts_Beige,recz5nuG49uXhQckt,Tops,Shirts,Beige,Single-coloured,"Winter, Autumn, Spring",Pepe Jeans,Men,17.0,68.0,71.0
Tops_Sweaters_Blue,recTSt0E2nYkekoYf,Tops,Sweaters,Blue,Single-coloured,"Winter, Autumn, Spring",Brax,Men,116.0,107.0,19.0
Tops_Polo_White,recMzez0QyzruL75h,Tops,Polo,White,Single-coloured,"Spring, Summer, Autumn",BOSS,Men,27.0,19.0,118.0
Tops_Sweaters_Green,rec0Vu8CrANKh6pBB,Tops,Sweaters,Green,Single-coloured,Winter,H&M,Women,50.0,66.0,70.0
Tops_Tops_Brown,recA9QEnY9GddEXzM,Tops,Tops,Brown,Single-coloured,Summer,Ganni,Women,13.0,71.0,25.0
Tops_Blouses_Pink,recBP5ABtWGjWtwIQ,Tops,Blouses,Pink,Single-coloured,"Spring, Winter, Autumn",Monki,Women,173.0,94.0,84.0
Tops_Tops_Blue,recIoEOpqDHQ9ZkUu,Tops,Tops,Blue,Single-coloured,Summer,Hosjberg,Women,117.0,131.0,64.0
Tops_Tops_Pink,reczFG8mKb0Ele3ba,Tops,Tops,Pink,Single-coloured,Summer,H&M,Women,169.0,191.0,48.0
Tops_T-shirt_Green,recoM64Lnf6f796Ge,Tops,T-shirt,Green,Single-coloured,"Spring, Summer",Marc o'polo,Any,30.0,64.0,48.0
Tops_T-shirt_White,recFY0D3wgIK2wHS9,Tops,T-shirt,White,Single-coloured,"Spring, Summer",BOSS,Any,114.0,11.0,119.0
Tops_Tops_Black,recVlcu4eG4R5AD9M,Tops,Tops,Black,Single-coloured,Summer,Second Female,Women,0.0,0.0,11.0
Tops_Blouses_Green,recpeutpWMSIy570C,Tops,Blouses,Green,Single-coloured,"Winter, Autumn, Spring",Mango,Women,18.0,85.0,36.0
Tops_Vests_White,recyLomV0DYVulfq7,Tops,Vests,White,Single-coloured,Summer,Expresso,Women,24.0,19.0,136.0
Tops_Sweaters_Grey,rec37t4jT7LLmzLIp,Tops,Sweaters,Grey,Single-coloured,"Spring, Autumn, Winter",BOSS,Men,30.0,13.0,59.0
Tops_Tops_Black,reckqVjzM4NXWWKVf,Tops,Tops,Black,Single-coloured,Summer,Weekday,Women,0.0,0.0,14.0
Tops_Sweaters_Red,rec1ILVJKXlFjpoyh,Tops,Sweaters,Red,Single-coloured,"Winter, Autumn",Eterna,Men,175.0,160.0,83.0
Tops_Shirts_White,reckQogNNsNuYUNBg,Tops,Shirts,White,Single-coloured,"Autumn, Winter",Massimo Dutti,Men,0.0,3.0,100.0
Tops_Tops_White,rec3FB0KIR6ew3Qs3,Tops,Tops,White,Single-coloured,"Spring, Summer",Ahlvar Gallery,Women,8.0,45.0,130.0
Tops_Shirts_Red,rec4lLHZxUQAqdhUl,Tops,Shirts,Red,Plain check,"Winter, Autumn, Spring",Levi's,Men,0.0,78.0,65.0
Tops_T-shirt_White,recqVJWhXBRV3vO8J,Tops,T-shirt,White,Single-coloured,"Spring, Summer",Edwin,Men,25.0,34.0,90.0
Tops_T-shirt_Green,recNLrmOnPY1lvynB,Tops,T-shirt,Green,Single-coloured,"Spring, Summer",COS,Men,71.0,39.0,52.0
Tops_Hoodie_Black,recILZHt5Vsyl8SYv,Tops,Hoodie,Black,Single-coloured,"Winter, Autumn",Uniqlo,Men,135.0,34.0,15.0
Tops_T-shirt_Black,recl1Q5sOsjcKGOBe,Tops,T-shirt,Black,Animal print,"Spring, Summer",Joom,Men,10.0,32.0,24.0
Tops_Hoodie_Blue,recXoRe7X63lMWs5j,Tops,Hoodie,Blue,Single-coloured,"Winter, Autumn",Pangaia,Any,106.0,225.0,67.0
Tops_T-shirt_Black,recnKb6V7rels4UK8,Tops,T-shirt,Black,Single-coloured,"Spring, Summer",Represent,Men,0.0,0.0,6.0
Tops_T-shirt_White,recjYkLt5vF9aMtXv,Tops,T-shirt,White,Single-coloured,"Spring, Summer",Uniqlo,Men,120.0,2.0,131.0
Tops_Tops_White,rec8pZ5CAvJwJTvyB,Tops,Tops,White,Single-coloured,"Spring, Summer",Uniqlo,Men,120.0,4.0,62.0
Tops_Tops_Black,recbebbUiaTaoOKNI,Tops,Tops,Black,Single-coloured,"Spring, Summer",Uniqlo,Men,120.0,26.0,10.0
Tops_T-shirt_White,reckAZymMKClkDvwh,Tops,T-shirt,White,Geometric,"Winter, Autumn",New Amsterdam,Men,0.0,0.0,61.0
Tops_Shirts_White,recR706YNnWheeLMQ,Tops,Shirts,White,Single-coloured,"Spring, Summer",JJXX,Men,20.0,22.0,71.0
Tops_Shirts_Grey,recksJr1qMekuZS6F,Tops,Shirts,Grey,Single-coloured,"Winter, Autumn",Wavelength,Men,0.0,8.0,34.0
Tops_Shirts_White,recbJPX2ZInuyR4tn,Tops,Shirts,White,Pinstripe,"Spring, Winter, Summer, Autumn",A Day's March,Men,30.0,8.0,122.0
Tops_Shirts_White,recxBSQvAWKN7XNnt,Tops,Shirts,White,Single-coloured,"Spring, Summer",Uniqlo,Men,15.0,19.0,82.0
Tops_Sweaters_Beige,recWbKNHsgtq4dquJ,Tops,Sweaters,Beige,Horizontal stripes,"Winter, Autumn",Thinking Miu,Men,14.0,44.0,123.0
Tops_Sweaters_Beige,rec27wkZjZfkrkNXv,Tops,Sweaters,Beige,Single-coloured,"Autumn, Winter",Represent,Men,18.0,60.0,51.0
Tops_Shirts_Grey,recdeeOr69Uq0wDFn,Tops,Shirts,Grey,Single-coloured,"Spring, Winter, Autumn",Care of Carl,Men,130.0,18.0,42.0
Tops_Polo_Black,rec1OKXQHzBL6JpMC,Tops,Polo,Black,Single-coloured,"Spring, Summer, Autumn",COS,Men,105.0,32.0,16.0
Tops_Shirts_Blue,recuD4e9OiKrYUulo,Tops,Shirts,Blue,Pinstripe,"Spring, Winter, Summer, Autumn",Jack & Jones,Men,110.0,38.0,179.0
Tops_Vests_Blue,recvVAZM2DVkccrKW,Tops,Vests,Blue,Single-coloured,"Spring, Summer",Samsoe and Samsoe,Men,113.0,96.0,32.0
"Tops_Polo_Blue, White",recjssQGjbVff9hBF,Tops,Polo,"Blue, White",Horizontal stripes,"Winter, Autumn",GANT,Men,165.0,11.0,47.0
"Tops_Polo_Blue, Green",recyFdQczhkMQFGN5,Tops,Polo,"Blue, Green",Horizontal stripes,Autumn,Polo Ralph Lauren,Men,108.0,71.0,100.0
Tops_Polo_Grey,recC37ShwQbh4B1l0,Tops,Polo,Grey,Horizontal stripes,"Winter, Autumn",GANT,Men,15.0,9.0,59.0
Tops_Sweaters_Grey,recbrafg7zaxB4hlQ,Tops,Sweaters,Grey,Single-coloured,"Winter, Autumn",Unrecorded,Men,,,
"Tops_Sweaters_White, Brown",recDDCDCh8ne9pNlb,Tops,Sweaters,"White, Brown",Horizontal stripes,"Winter, Autumn",Les Deux,Men,16.0,39.0,164.0
Tops_Vests_Blue,rec0VWR5Ec8jQl0SY,Tops,Vests,Blue,Single-coloured,"Winter, Autumn",Our Legacy,Men,124.0,81.0,22.0
Tops_Shirts_Blue,recrUBgOzaO3fLL0K,Tops,Shirts,Blue,Single-coloured,"Summer, Spring",Mango,Men,114.0,91.0,14.0
"Tops_Sweaters_Black, White",recWytz1WU6vlPInZ,Tops,Sweaters,"Black, White",Horizontal stripes,"Winter, Autumn",Arket,Men,15.0,7.0,73.0
Tops_Shirts_White,recV05RF9uaOgDSGw,Tops,Shirts,White,Single-coloured,"Summer, Spring",Zara,Men,23.0,21.0,48.0
Tops_Shirts_Blue,recjVAhs3XL3fuYpU,Tops,Shirts,Blue,Single-coloured,"Spring, Summer, Winter, Autumn",Mango,Men,115.0,96.0,16.0
Tops_Sweaters_Black,receTLxQ7HB5MAClc,Tops,Sweaters,Black,Single-coloured,"Winter, Autumn",Colorful Standard,Men,0.0,0.0,13.0
Tops_T-shirt_Grey,recLFCJrQRZRNGiE8,Tops,T-shirt,Grey,Single-coloured,"Spring, Summer, Winter, Autumn",Peek Cloppenburg,Men,20.0,8.0,102.0
Tops_T-shirt_Black,recDrRC8ffCHjlnVS,Tops,T-shirt,Black,Single-coloured,"Spring, Summer, Autumn",BOSS,Men,0.0,0.0,12.0
Tops_T-shirt_Beige,reccUY5yf9aDF06fS,Tops,T-shirt,Beige,Single-coloured,Winter,Purdey,Women,17.0,41.0,99.0
Tops_T-shirt_Beige,reclMe2O717b8vUHH,Tops,T-shirt,Beige,Single-coloured,Winter,Scotch & Soda,Women,12.0,76.0,87.0
Tops_T-shirt_Black,recMlaU8e8fzPi9zY,Tops,T-shirt,Black,Single-coloured,"Summer, Spring",Anna Field,Women,120.0,16.0,16.0
Tops_T-shirt_Red,recCjpidmn7RXpvO3,Tops,T-shirt,Red,Single-coloured,"Summer, Spring",Anna Field,Women,177.0,145.0,37.0
"Tops_T-shirt_White, Blue",recZM30xDM0SHcvsK,Tops,T-shirt,"White, Blue",Horizontal stripes,"Summer, Spring",Hell Bunny,Women,90.0,4.0,60.0
Tops_Blouses_Beige,receXCQHDTo4fJMDR,Tops,Blouses,Beige,Single-coloured,"Summer, Spring",Vila,Women,18.0,52.0,107.0
Tops_T-shirt_White,recuHJKfPaVcXNm8G,Tops,T-shirt,White,Single-coloured,"Summer, Spring",ZARA,Women,110.0,6.0,124.0
Tops_T-shirt_White,rec4fkB1pv9dRewRd,Tops,T-shirt,White,Single-coloured,"Summer, Spring",ZARA,Women,16.0,98.0,104.0
Tops_T-shirt_Beige,rec9Y6HmqUKZj4W4m,Tops,T-shirt,Beige,Single-coloured,"Summer, Spring",Minus,Women,94.0,65.0,67.0
Tops_T-shirt_Green,recl5fhkekPOnF8P2,Tops,T-shirt,Green,Single-coloured,"Summer, Spring",ZARA,Women,8.0,57.0,98.0
Tops_T-shirt_Green,recBid73coroantSp,Tops,T-shirt,Green,Single-coloured,"Summer, Spring",Madaleine,Women,84.0,75.0,34.0
"Tops_T-shirt_Pink, Blue",recEckYcSYPTdWuJ6,Tops,T-shirt,"Pink, Blue",Floral,"Summer, Spring",Vila,Women,6.0,29.0,87.0
Tops_Blouses_Pink,recHa3Ow22YRtx5Mu,Tops,Blouses,Pink,Single-coloured,"Summer, Spring",Vila,Women,169.0,163.0,83.0
"Tops_Blouses_Pink, Beige",rec8dkHGxJyAiPhvT,Tops,Blouses,"Pink, Beige",Floral,"Spring, Autumn",Vila,Women,11.0,52.0,79.0
"Tops_T-shirt_Beige, Brown",recnlFB9r6sFQotbs,Tops,T-shirt,"Beige, Brown",Single-coloured,"Summer, Spring",Cider,Women,9.0,91.0,28.0
Tops_T-shirt_Blue,recyBDzwyZeAGUQMh,Tops,T-shirt,Blue,Single-coloured,"Summer, Spring",Maxmara,Women,117.0,59.0,39.0
"Tops_Blouses_White, Red",recT4OV6SkWgE9Gaw,Tops,Blouses,"White, Red",Floral,"Spring, Autumn",Ted Baker,Women,19.0,18.0,115.0
Tops_Blouses_Red,rec1toJTofulHvpgz,Tops,Blouses,Red,Single-coloured,"Summer, Spring",Anna Field,Women,2.0,215.0,89.0
Tops_Blouses_White,recncz6W2f1mmbSyx,Tops,Blouses,White,Single-coloured,"Spring, Autumn, Winter",Adore Vintage,Women,17.0,18.0,100.0
Tops_Blouses_Beige,recFHtd0P9RM8TVu2,Tops,Blouses,Beige,Single-coloured,"Spring, Autumn, Winter",Back to the Future,Women,6.0,57.0,63.0
"Tops_Blouses_White, Beige",recGVpdf6hw1IaDNO,Tops,Blouses,"White, Beige",Floral,"Spring, Autumn, Winter",Sienna,Women,17.0,17.0,107.0
Tops_Blouses_White,recVdIrua2keTMj6g,Tops,Blouses,White,Single-coloured,"Spring, Summer",Cider,Women,30.0,11.0,71.0
Tops_Blouses_Red,recc3LfHyx0Em5hN6,Tops,Blouses,Red,Single-coloured,"Spring, Summer",Bohemian Treasures,Women,176.0,140.0,69.0
"Tops_Blouses_Red, White",recuXfuEi9GgUMin9,Tops,Blouses,"Red, White",Floral,"Spring, Summer",Shein,Women,0.0,85.0,48.0
"Tops_Blouses_Red, White",recpTMY49KXlaBZUN,Tops,Blouses,"Red, White",Floral,"Spring, Summer",Cider,Women,0.0,65.0,55.0
"Tops_Blouses_Red, White",rec75rcZiW17iGLie,Tops,Blouses,"Red, White",Floral,"Spring, Autumn, Winter",Buffalo,Women,8.0,55.0,51.0
"Tops_Tops_Red, White",recMAYLNlJ6345qty,Tops,Tops,"Red, White",Floral,"Spring, Autumn",Nordstrom,Women,20.0,8.0,92.0
"Tops_Tops_White, Blue",recSUpydM8SnUwFx2,Tops,Tops,"White, Blue",Floral,"Spring, Autumn",Cider,Women,90.0,5.0,100.0
Tops_Tops_White,recqvugfUJUM2K9VR,Tops,Tops,White,Single-coloured,"Spring, Summer",&Other Stories,Women,15.0,12.0,83.0
Tops_Tops_White,rec1ZOFTWEJWDNwcg,Tops,Tops,White,Single-coloured,"Spring, Autumn",Cider,Women,30.0,10.0,74.0
Tops_Tops_Beige,recQPdtswaa4L7QUv,Tops,Tops,Beige,Single-coloured,"Spring, Autumn",Cider,Women,15.0,17.0,60.0
Tops_Tops_Green,rec5TrWU9fvs1myYE,Tops,Tops,Green,Single-coloured,"Spring, Summer",Cider,Women,45.0,57.0,36.0
Tops_Tops_Blue,recFWMLeQafNTFMLX,Tops,Tops,Blue,Single-coloured,"Spring, Autumn, Winter",Cider,Women,106.0,123.0,27.0
Tops_Tops_Blue,rec4l1Wim83ubFHhU,Tops,Tops,Blue,Single-coloured,"Spring, Summer",Cider,Women,109.0,46.0,78.0
Tops_Tops_Red,recI0224hq3BVrrQq,Tops,Tops,Red,Single-coloured,"Spring, Autumn, Winter",Cider,Women,8.0,167.0,58.0
"Tops_Tops_Red, Beige",rec2GQNIwEoRSBT4O,Tops,Tops,"Red, Beige",Floral,"Spring, Summer",Cider,Women,8.0,15.0,202.0
"Tops_Tops_Yellow, Beige",recAEaxHXMtxFghaV,Tops,Tops,"Yellow, Beige",Floral,"Spring, Summer",Cider,Women,15.0,70.0,22.0
"Tops_Tops_Blue, Beige",recipj1Z2JRoFXjoA,Tops,Tops,"Blue, Beige",Floral,"Spring, Summer",Cider,Women,90.0,19.0,27.0
"Tops_Sweaters_Blue, White",recHOtNqOmJhnYs9p,Tops,Sweaters,"Blue, White",Floral,Winter,Cider,Women,123.0,42.0,73.0
Tops_Sweaters_Beige,recia9VwcNd1tnO6G,Tops,Sweaters,Beige,Floral,"Winter, Autumn",Object Petite,Women,21.0,26.0,127.0
Tops_Sweaters_White,recUI4SbmpLqQSZ5V,Tops,Sweaters,White,Single-coloured,"Winter, Autumn",Uniqlo,Women,20.0,15.0,102.0
Tops_Sweaters_Black,rec7BLAjWqD7NZB0e,Tops,Sweaters,Black,Single-coloured,"Winter, Autumn",Morgan,Women,0.0,0.0,16.0
"Tops_Sweaters_White, Black",recjDFVDkVVuJ1im8,Tops,Sweaters,"White, Black",Horizontal stripes,"Winter, Autumn",Massimo Dutti,Women,23.0,32.0,63.0
Tops_Sweaters_Beige,receaMLgB74b5bnNY,Tops,Sweaters,Beige,Single-coloured,"Winter, Autumn",ZARA,Women,16.0,72.0,53.0
Tops_Sweaters_Beige,recKeb1cEx0lYNJvS,Tops,Sweaters,Beige,Floral,"Winter, Autumn",Cider,Women,15.0,78.0,59.0
Tops_Sweaters_Blue,recBbpWi6sJ9z787d,Tops,Sweaters,Blue,Floral,"Winter, Autumn",Cider,Women,108.0,41.0,62.0
Tops_Sweaters_Yellow,rec0e8V2yHGvUmyan,Tops,Sweaters,Yellow,Floral,"Winter, Autumn",Cider,Women,18.0,139.0,92.0
Tops_Polo_Pink,reczfHLnw6lNKv3RB,Tops,Polo,Pink,Single-coloured,"Spring, Autumn",Uniqlo,Women,178.0,55.0,79.0
Tops_Polo_Green,recUTxQIYhq7nPaNB,Tops,Polo,Green,Single-coloured,"Spring, Autumn",Cider,Women,41.0,53.0,67.0
Tops_Polo_White,recDW2Mdh9zdCAjiG,Tops,Polo,White,Single-coloured,"Spring, Autumn",Tommy Hilfiger,Women,20.0,6.0,119.0
Tops_Polo_White,recu3VLT9u75YliDo,Tops,Polo,White,Single-coloured,"Spring, Autumn",Ralph Lauren,Women,20.0,6.0,124.0
Tops_Polo_Beige,recvqQTYBqKSZTT2G,Tops,Polo,Beige,Single-coloured,"Spring, Autumn",Esprit,Women,15.0,44.0,82.0
Tops_Polo_Blue,recRFZZ7DK72M3hiU,Tops,Polo,Blue,Single-coloured,"Spring, Autumn",C&A,Women,110.0,69.0,107.0
Tops_Polo_White,recH0RSzMxsrMLn6Z,Tops,Polo,White,Single-coloured,"Winter, Autumn",Uniqlo,Women,20.0,13.0,122.0
Tops_Polo_White,recM1IazFXLhUpwA2,Tops,Polo,White,Floral,"Winter, Autumn",Cider,Women,30.0,10.0,79.0
"Tops_Polo_Beige, Yellow",rec8jXco218P0owgm,Tops,Polo,"Beige, Yellow",Floral,"Spring, Autumn",Vans,Women,13.0,94.0,57.0
"Tops_Polo_Beige, Yellow",recWxTga3Kof7Mti2,Tops,Polo,"Beige, Yellow",Floral,"Spring, Autumn",Scotch & Soda,Women,6.0,39.0,33.0
"Tops_Polo_Yellow, Orange",recd9EHmOBWiFXVcb,Tops,Polo,"Yellow, Orange",Floral,"Spring, Autumn",Desigual,Women,6.0,136.0,62.0
Tops_Polo_Red,recitOLFZcmlAexMg,Tops,Polo,Red,Floral,"Winter, Autumn",Cider,Women,6.0,136.0,47.0
Tops_Shirts_Red,recPb9aHRAHodfJnh,Tops,Shirts,Red,Single-coloured,"Spring, Autumn",Cider,Women,1.0,154.0,38.0
Tops_Shirts_Red,recUNAOgLbV7pdtv9,Tops,Shirts,Red,Single-coloured,"Spring, Winter, Autumn",My Jewellery,Women,7.0,172.0,46.0
Tops_Shirts_White,recFJ4XFqhBECZhLr,Tops,Shirts,White,Single-coloured,"Spring, Winter, Autumn",Gina Tricot,Women,15.0,4.0,119.0
Tops_Shirts_Pink,reckr4BaPnpyquyy4,Tops,Shirts,Pink,Pinstripe,"Spring, Winter, Autumn",Ralph Lauren,Women,112.0,37.0,123.0
Tops_Shirts_White,recKjz9gotVSJ8NPy,Tops,Shirts,White,Single-coloured,"Spring, Winter, Autumn",Seidensticker,Women,,,
Tops_Shirts_Brown,recXfjJ0gxTCLvlSb,Tops,Shirts,Brown,Single-coloured,"Spring, Winter, Autumn",Maxmara,Women,4.0,106.0,60.0
Tops_Shirts_Beige,reczRfcxqfOpBrUHk,Tops,Shirts,Beige,Single-coloured,"Spring, Winter, Autumn",Maxmara,Women,12.0,66.0,100.0
"Tops_Shirts_Beige, Red, Orange",recTEIjOgkFiWcjcc,Tops,Shirts,"Beige, Red, Orange",Floral,"Spring, Winter, Summer, Autumn",&Other Stories,Women,5.0,98.0,102.0
"Tops_Shirts_Beige, Red",recWld11OQcGcnWqL,Tops,Shirts,"Beige, Red",Floral,"Spring, Winter, Summer, Autumn",&Other Stories,Women,14.0,94.0,68.0
Tops_Shirts_Beige,recHRhEeKfxwTYuis,Tops,Shirts,Beige,Floral,"Spring, Winter, Summer, Autumn",Cider,Women,16.0,60.0,55.0
Tops_Shirts_Brown,recdVOH3ZWQdX83m8,Tops,Shirts,Brown,Single-coloured,"Spring, Winter, Summer, Autumn",Mango,Women,13.0,158.0,71.0
Tops_Sweatshirts_White,recYD3C20rxNTRx0u,Tops,Sweatshirts,White,Single-coloured,"Winter, Autumn",Only,Women,25.0,13.0,115.0
Tops_Sweatshirts_White,recuVdVkA7hSmxYMf,Tops,Sweatshirts,White,Single-coloured,"Winter, Autumn",Mango,Women,24.0,14.0,93.0
Tops_Sweatshirts_White,recHCUrY5VPnJHxI3,Tops,Sweatshirts,White,Single-coloured,"Winter, Autumn",Zaful,Women,105.0,4.0,139.0
Tops_Sweatshirts_White,recDZsidBCNTp1Zua,Tops,Sweatshirts,White,Single-coloured,"Winter, Autumn",COS,Women,20.0,28.0,137.0
Tops_Sweatshirts_Black,reclqr7zO2sGZvom3,Tops,Sweatshirts,Black,Single-coloured,"Winter, Autumn",Massimo Dutti,Women,105.0,46.0,11.0
Tops_Sweatshirts_White,recpGPFdVzX7iaOkS,Tops,Sweatshirts,White,Single-coloured,"Winter, Autumn",Levi's,Women,105.0,10.0,102.0
Tops_Sweatshirts_Beige,recaTyiN09QcfyjKZ,Tops,Sweatshirts,Beige,Animal print,"Winter, Autumn",Scotch & Soda,Women,18.0,27.0,93.0
"Tops_Sweatshirts_Blue, Beige",rec7BWdnf5gPFPwXL,Tops,Sweatshirts,"Blue, Beige",Horizontal stripes,"Winter, Autumn",Emmiol,Women,6.0,24.0,54.0
Tops_Hoodie_Pink,recHqclaIa9zPh6rj,Tops,Hoodie,Pink,Single-coloured,"Winter, Autumn",YOURTURN,Women,173.0,8.0,122.0
Tops_Hoodie_Blue,recAPtKiDHoAlFBpp,Tops,Hoodie,Blue,Single-coloured,"Winter, Autumn",Cider,Women,113.0,111.0,46.0
Tops_Hoodie_Red,rec43BB4GMRUsK4zW,Tops,Hoodie,Red,Single-coloured,"Winter, Autumn",Desigual,Women,178.0,188.0,65.0
Tops_Hoodie_White,recCABdKX1upUwArS,Tops,Hoodie,White,Single-coloured,"Winter, Autumn",Ralph Lauren,Women,120.0,2.0,118.0
Tops_Hoodie_Red,rec5wh1ugWmqn5ENo,Tops,Hoodie,Red,Single-coloured,"Winter, Autumn",G-Star,Women,1.0,206.0,93.0
Tops_Hoodie_White,rec7cVBVx5pmRPkwt,Tops,Hoodie,White,Single-coloured,"Winter, Autumn",Armani,Women,20.0,18.0,128.0
Tops_Hoodie_White,rec6awdnJ6DOPFZeI,Tops,Hoodie,White,Single-coloured,"Winter, Autumn",Lascana,Women,12.0,34.0,114.0
Tops_Hoodie_Brown,recPAZRzXM9HhkBmd,Tops,Hoodie,Brown,Geometric,"Winter, Autumn",Agan,Women,8.0,67.0,46.0
"Tops_Blouses_Red, White",recmWSAqF5sdrGavJ,Tops,Blouses,"Red, White",Floral,Summer,Cider,Women,5.0,53.0,58.0
Tops_Blouses_Beige,reczeqEQbhMibxPJ3,Tops,Blouses,Beige,Single-coloured,"Summer, Spring",Cider,Women,23.0,25.0,82.0
